author/fastFollowersCount,favourites_count,followers_count,author/following,name,uid,listed_count,author/userName,content,createdb,favoritecount,viewCount,retweetcount,replycount,quoteCount,bookmarkCount,media,place,avatar,Pi,Ei,Ni,PZ,DG,NCI,infu
0,38944,444973,14225,Bill Mitchell,17980523,267128,mitchellvii,Donald Trump didn't win just because Republicans voted for him. Donald Trump won because Democrats voted for him.,2024/11/8 10:26,394821,7992872,59396,36170,3177,4895,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,5,0,4,27,22,16,3
0,38944,444973,14225,Bill Mitchell,17980523,267128,mitchellvii,News flash. Donald Trump isn't going to strip away anyone's constitutional rights.,2024/11/8 10:16,393732,7983163,59264,36144,3173,4887,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,0,85,92,53,81,20,21
0,38944,444973,14225,Bill Mitchell,17980523,267128,mitchellvii,"Lara Trump and her?huge team of lawyers?are going to be all over?that Arizona Senate race.  If cheating is going on,?they'll be on it.",2024/11/8 8:01,393247,7976733,59212,36129,3171,4885,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,98,36,34,67,93,3,95
0,38944,444973,14225,Bill Mitchell,17980523,267128,mitchellvii,The people I see online?who are excited Trump won?are the salt of the earth.?The people?who are losing their minds?are not someone?you would want babysitting your kids - scary people.  I'm glad?the maniacs?are no longer running the asylum.,2024/11/8 7:33,389990,7953094,58586,36007,3157,4856,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,9,76,65,39,51,41,38
0,38944,444973,14225,Bill Mitchell,17980523,267128,mitchellvii,Young people love Trump! https://t.co/OoTzbOhDQc,2024/11/8 2:30,389657,7949837,58497,35999,3157,4854,https://pbs.twimg.com/ext_tw_video_thumb/1854713108721197060/pu/img/rLT6JT43_YR-yL9q.jpg,,https://pbs.twimg.com/profile_banners/17980523/1723738910,27,13,88,71,20,62,85
0,38944,444973,14225,Bill Mitchell,17980523,267128,mitchellvii,"CRYSTAL BALL:

Trump for 4 years, then Vance for 8 years with DeSantis as VP then DeSantis for 8 years with Tulsi Gabbard as VP then Tulsi for 8 years...",2024/11/8 1:42,388610,7936726,58306,35989,3152,4812,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,89,48,12,88,59,25,46
0,38944,444973,14225,Bill Mitchell,17980523,267128,mitchellvii,I don't think Trump can dump Fed Chair Powell "without cause" before the end of his 4-year term in 2026.  Is that correct?,2024/11/8 0:34,386139,7897742,58000,35667,3128,4769,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,78,25,35,2,52,55,24
0,38944,444973,14225,Bill Mitchell,17980523,267128,mitchellvii,"With TRUMP'S historic comeback and a rising MAGA movement, is America showing the world it��s ready to break from the political establishment once and for all?",2024/11/8 0:31,385843,7860070,57986,35529,3124,4764,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,74,67,28,94,19,33,9
0,38944,444973,14225,Bill Mitchell,17980523,267128,mitchellvii,"With Jack Smith exiting DOJ and dropping cases against Trump, are we finally seeing a turning point where this ""lawfare"" is exposed for what it really is��a desperate attempt to block Trump from office?",2024/11/8 0:23,385663,7855519,57967,35511,3122,4764,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,28,46,94,40,11,13,53
0,38944,444973,14225,Bill Mitchell,17980523,267128,mitchellvii,"If the MEDIA ELITES and even the OBAMAS couldn��t stop Trump, are Democrats finally ready to admit their tactics just aren��t connecting with Americans?",2024/11/8 0:14,385155,7849650,57827,35492,3120,4762,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,82,3,75,77,20,24,60
0,38944,444973,14225,Bill Mitchell,17980523,267128,mitchellvii,Trump just named the FIRST WOMAN CHIEF OF STAFF EVER but the media will say it doesn't count because she's a conservative.,2024/11/7 23:48,385031,7845775,57805,35473,3118,4762,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,26,57,23,42,45,37,65
0,38944,444973,14225,Bill Mitchell,17980523,267128,mitchellvii,What do you think of Trump's pick of Susie Wiles as his Chief of Staff?,2024/11/7 23:24,384641,7839548,57736,35456,3115,4759,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,12,77,74,75,38,77,56
0,38944,444973,14225,Bill Mitchell,17980523,267128,mitchellvii,"So Trump, the alleged mysoginist, names Susie Wiles the FIRST FEMALE WHITE HOUSE CHIEF OF STAFF EVER!

Take that Democrats!",2024/11/7 23:11,381806,7763403,57626,35025,3098,4748,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,6,37,78,44,8,82,56
0,38944,444973,14225,Bill Mitchell,17980523,267128,mitchellvii,"No my dear snowflakes,?Trump is not going to?kill you or send you?to?a gulag?or take all of your stuff.?He'll just lower your taxes, get you a better job?and make your neighborhood safer.",2024/11/7 18:00,380581,7751155,57419,34992,3092,4742,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,7,93,40,17,71,22,6
0,38944,444973,14225,Bill Mitchell,17980523,267128,mitchellvii,I'm sure Lara Trump has lawyers all over this.,2024/11/7 17:13,380452,7746162,57373,34982,3092,4742,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,83,49,67,60,12,90,43
0,38944,444973,14225,Bill Mitchell,17980523,267128,mitchellvii,If the Democrats are trying to steal down-ballot races I am confident Lara Trump is on the case protecting our interests.,2024/11/7 17:04,380095,7741277,57346,34950,3090,4741,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,76,24,84,13,30,86,28
0,38944,444973,14225,Bill Mitchell,17980523,267128,mitchellvii,"I'm watching TikTok videos of these liberal snowflakes absolutely losing their minds. Do they really think that with Trump back in the White House their lives are now at risk?

They are SAFER now.",2024/11/7 14:49,379491,7728378,57220,34931,3085,4737,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,62,14,13,13,48,39,46
0,38944,444973,14225,Bill Mitchell,17980523,267128,mitchellvii,"Many Democrats are calling for an investigation into the huge disparity between the total votes this year and 2020. 

I agree. I think the Donald Trump should appoint a special prosecutor and get right to that. ??",2024/11/7 14:39,379368,7720435,57200,34912,3084,4737,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,87,7,78,13,59,75,9
0,38944,444973,14225,Bill Mitchell,17980523,267128,mitchellvii,"And now for your morning schadenfreude, Rachel Maddow calling PA for Donald Trump. https://t.co/juV0Q7bDQ8",2024/11/7 13:42,377777,7689451,56819,34833,3074,4723,https://pbs.twimg.com/ext_tw_video_thumb/1854519886405365771/pu/img/CwMzgLUGBoCBZ4L3.jpg,,https://pbs.twimg.com/profile_banners/17980523/1723738910,35,84,35,67,4,25,80
0,38944,444973,14225,Bill Mitchell,17980523,267128,mitchellvii,"Trump's surge in New Jersey - especially among HISPANICS and the WORKING CLASS - reflects frustration with high costs and limited affordable housing, bringing the GOP closer to DEMOCRATS in key areas. https://t.co/2rB5DqPLPu",2024/11/7 13:27,377486,7674298,56783,34823,3072,4698,https://pbs.twimg.com/media/GbyQl3aXwAstDzi.jpg,,https://pbs.twimg.com/profile_banners/17980523/1723738910,1,46,21,42,95,35,34
0,38944,444973,14225,Bill Mitchell,17980523,267128,mitchellvii,"Final score:

Trump - 312
Hollywood Endorsements - 0",2024/11/7 10:01,377397,7667536,56765,34816,3070,4697,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,38,26,4,17,26,93,78
0,38944,444973,14225,Bill Mitchell,17980523,267128,mitchellvii,"Mass anti-Trump protests in Chicago.  I take certain comfort in knowing these clowns refuse to learn.

https://t.co/jMu0KdEzhe",2024/11/7 4:30,376514,7654068,56623,34788,3068,4695,https://pbs.twimg.com/ext_tw_video_thumb/1854345076454875148/pu/img/kGT1UCCwHEuvmkWY.jpg,,https://pbs.twimg.com/profile_banners/17980523/1723738910,46,90,11,3,84,97,21
0,38944,444973,14225,Bill Mitchell,17980523,267128,mitchellvii,This really must be a nightmare for the left. They honestly believed?that after 2020?they were?rid of Donald Trump forever.?And now here he is?back stronger than ever.,2024/11/7 3:51,376259,7634961,56576,34716,3060,4689,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,36,91,60,8,11,66,37
0,38944,444973,14225,Bill Mitchell,17980523,267128,mitchellvii,"@GuyHammond9 Well, Governor DeSantis only has two years left on his ticket?in Florida and?if the Trump presidency is successful, no one's going to challenge JD Vance in 2028.?I think that DeSantis would make an outstanding AG?and be well positioned to join the Vance ticket in 2028.",2024/11/7 3:31,375488,7626374,56454,34673,3059,4681,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,62,32,71,22,90,45,87
0,38944,444973,14225,Bill Mitchell,17980523,267128,mitchellvii,"Dear Democrat Leaders,

Donald Trump is going to be the President?for the next 4 years. He's going to control the House?and the Senate.?He won the popular vote by 5 million which means he has a mandate?to lead. If some of the current?conservative Supreme Court Justices decide to",2024/11/7 3:27,375224,7618254,56447,34655,3058,4677,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,83,67,29,3,96,19,40
0,38944,444973,14225,Bill Mitchell,17980523,267128,mitchellvii,"AG is going to be one of Trump's most important picks.  This person needs to come in and reform the DOJ and FBI from the ground up!  They must be brilliant and tough and just.

Who are some of your suggestions and why?",2024/11/7 2:22,374710,7607526,56314,34644,3055,4671,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,94,38,12,61,55,49,92
0,38944,444973,14225,Bill Mitchell,17980523,267128,mitchellvii,DecisionDeskHQ has called Nevada and Arizona for Trump!  Final tally 312 electoral votes - 6 more than 2016 and a BIG 5 million popular vote win!  What a glorious map.  Trump swept the battleground states! https://t.co/cPAcgoHt1I,2024/11/7 2:20,370857,7427439,55958,33862,3019,4602,https://pbs.twimg.com/media/Gbv3p9ZXgBMM0NB.jpg,,https://pbs.twimg.com/profile_banners/17980523/1723738910,30,45,42,44,63,95,10
0,38944,444973,14225,Bill Mitchell,17980523,267128,mitchellvii,Trump actually got YOUNGER during this campaign.  Kamala Harris aged 20 years! https://t.co/6u5UQiyLDq,2024/11/7 2:03,366705,7318464,54822,33730,2957,4380,https://pbs.twimg.com/media/Gbvz4xdW4BoAbGf.jpg,,https://pbs.twimg.com/profile_banners/17980523/1723738910,30,3,80,1,57,62,99
0,38944,444973,14225,Bill Mitchell,17980523,267128,mitchellvii,"Trump��s team aims to clear these cases, and Smith might step down before inauguration. Bill Barr and others have voiced support for dropping the ""WITCH HUNT"" cases. With high STAKES and strong support, Trump��s victory shows AMERICANS' decision loud and clear. https://t.co/pRF7Wy2zz7",2024/11/7 1:31,366592,7313948,54810,33709,2957,4378,https://pbs.twimg.com/media/GbvsuY2XEBg1MqD.jpg,,https://pbs.twimg.com/profile_banners/17980523/1723738910,67,66,70,22,100,58,9
0,38944,444973,14225,Bill Mitchell,17980523,267128,mitchellvii,Am I missing something?  Why haven't Nevada and Arizona been called for Trump yet?,2024/11/7 0:26,366478,7306193,54778,33697,2956,4377,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,92,7,26,51,36,69,17
0,38944,444973,14225,Bill Mitchell,17980523,267128,mitchellvii,"For the Democrats who feel they lost last night, you actually won.  You will see that eventually as every aspect of your life improves with Trump in the White House.",2024/11/6 23:50,363429,7230005,54555,33507,2945,4353,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,42,74,51,99,84,52,95
0,38944,444973,14225,Bill Mitchell,17980523,267128,mitchellvii,Michigan called for Trump! https://t.co/zoRLzEijRs,2024/11/6 18:16,362650,7220787,54424,33484,2935,4347,https://pbs.twimg.com/media/GbuI_YAWIAYAzUg.jpg,,https://pbs.twimg.com/profile_banners/17980523/1723738910,57,31,4,28,4,43,16
0,38944,444973,14225,Bill Mitchell,17980523,267128,mitchellvii,Barron Trump is SO TALL. https://t.co/lbdw5KOw3T,2024/11/6 18:10,361934,7206877,54311,33448,2928,4337,https://pbs.twimg.com/media/GbuHuKFXcAIZ-A8.jpg,,https://pbs.twimg.com/profile_banners/17980523/1723738910,97,66,5,31,3,10,46
0,38944,444973,14225,Bill Mitchell,17980523,267128,mitchellvii,"???? SOMETHING NO ONE IS DISCUSSING:

Some of our older conservative Supreme Court Justices can now retire without fear of turning the court.  Donald Trump can replace them with younger judges and ensure a conserative majority for DECADES!",2024/11/6 17:42,361738,7200951,54295,33436,2926,4336,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,40,88,82,61,5,99,92
0,38944,444973,14225,Bill Mitchell,17980523,267128,mitchellvii,"Donald Trump to McDonald's Management:

""I regret to inform you that I have accepted another offer."" https://t.co/4QOyQjwkSk",2024/11/6 16:54,358216,7163179,53750,33314,2911,4298,https://pbs.twimg.com/media/Gbt2F7uWcAwDGkj.jpg,,https://pbs.twimg.com/profile_banners/17980523/1723738910,9,82,47,48,9,87,28
0,38944,444973,14225,Bill Mitchell,17980523,267128,mitchellvii,How excited are you that JD Vance is going to be?Trump's vice president and right-hand man?and the White House?,2024/11/6 16:33,357931,7157572,53689,33299,2909,4298,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,74,34,65,54,74,31,23
0,38944,444973,14225,Bill Mitchell,17980523,267128,mitchellvii,"There are a lot of Democrats?who are in pain this morning?because they believed all the lies?from the Kamala Campaign of the terrible things Donald Trump would do to them?if elected.

I'm not going to post videos?making fun of them?because?I want them to understand?that their",2024/11/6 16:13,355635,7140577,53523,33143,2903,4297,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,94,81,54,55,62,19,68
0,38944,444973,14225,Bill Mitchell,17980523,267128,mitchellvii,"FOLLOW-BACK WEDNESDAY!

I will follow back everyone who replies to this post?with?their personal reason for why they are excited that Donald Trump?has won the presidency. ??????",2024/11/6 15:52,355307,7132894,53464,33101,2899,4288,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,64,27,79,65,15,0,56
0,38944,444973,14225,Bill Mitchell,17980523,267128,mitchellvii,Why would AZ pick Trump and reject Lake?  Who knows?  AZ is always a contradiction.,2024/11/6 15:50,353920,7092953,53314,31800,2860,4277,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,33,92,51,98,65,37,37
0,38944,444973,14225,Bill Mitchell,17980523,267128,mitchellvii,Keep praying for the house folks. It is super super close?and we need to give Trump that majority! https://t.co/0bXLEgnRW9,2024/11/6 14:35,352930,7069740,53248,31580,2858,4272,https://pbs.twimg.com/media/GbtWYJVWcAEz6B7.png,,https://pbs.twimg.com/profile_banners/17980523/1723738910,82,20,41,85,22,76,73
0,38944,444973,14225,Bill Mitchell,17980523,267128,mitchellvii,"DONALD TRUMP IS GOING TO WIN ALL 7 BATTLEGROUND STATES!

Unbelievable.",2024/11/6 14:18,352304,7056870,53131,31554,2855,4263,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,42,67,39,57,33,43,94
0,38944,444973,14225,Bill Mitchell,17980523,267128,mitchellvii,"Despite the race being called by CNN and AP, the Kamala Harris campaign?has not reached out to the Trump campaign at all.?Sour grapes till the end.",2024/11/6 14:06,351269,7046421,53027,31526,2853,4255,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,35,46,11,89,13,45,87
