"author/affiliatesHighlightedLabel/label/badge/url","author/affiliatesHighlightedLabel/label/description","author/affiliatesHighlightedLabel/label/url/url","author/affiliatesHighlightedLabel/label/url/urlType","author/affiliatesHighlightedLabel/label/userLabelDisplayType","author/affiliatesHighlightedLabel/label/userLabelType","author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/description/urls/2/display_url","author/entities/description/urls/2/expanded_url","author/entities/description/urls/2/indices/0","author/entities/description/urls/2/indices/1","author/entities/description/urls/2/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","author/withheldInCountries/0","text","createdAt"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/779518854/1557711003","Sat Aug 25 04:11:48 +0000 2012","The kitchen is my safe space. Guns. Anti-feminist. Toxic masculinity is hot. I used the “no makeup” filter on my profile pic.",,,,,,,,,,,,,,,,,,,,,"0","10048","66230","1516","true","779518854","true","false","false","Dallas, Tx","1455","Tarah Talk","1587394424262230016","false","https://pbs.twimg.com/profile_images/1717100568886333440/Wxy1QFRc_normal.jpg","","20765","https://twitter.com/tarahtalk","user","https://x.com/tarahtalk","tarahtalk",,,"Dear MAGA:

We civilians did our part. We got Trump elected. Now, it’s on us to keep our government accountable 24/7.

If you react with hostility to fellow Trump supporters who raise questions or challenge the Trump administration, then you’re no better than the left. Our guy won, and it’s on us to be honest, to call balls and strikes for Trump’s legacy and our own integrity.

Also, let’s remember that being Trump supporters doesn’t make us the same. Some of you believe our government framework should adapt for security needs. Some of us don’t.

If you’re willing to compromise on our founding principles for the sake of security, then we’re not on the same page. I believe my security is my responsibility. In my view, our own government has always been the greatest threat to personal security. The founders carefully limited any one person or branch from having too much power for that very reason.

The Patriot Act, for example, is a problem because our government traded liberty for “national security.” Permanent, taxpayer-funded international alliances are another case of sacrificing freedom, only  for “international security.”

In summary, I voted for Trump because I know he is our best shot at preserving the Constitution. And I will not be quiet when he does something wrong. I want his legacy to be great. He doesn’t need yes men and women. I don’t want him to fail. But more importantly, I want my fellow citizens to see the difference between Tyranny and lawful governance so we know the difference going forward.","Tue Nov 12 19:02:23 +0000 2024"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/17994536/1518312255","Tue Dec 09 16:21:54 +0000 2008","The latest news & information from Portland, Oregon & SW Washington. Livestream: https://t.co/LEdavw0kkT","katu.com/watch","http://katu.com/watch","81","104","https://t.co/LEdavw0kkT",,,,,,,,,,,"katu.com","http://www.katu.com","0","23","https://t.co/mdnTBJ86JK","0","3171","270265","1118","true","17994536","false","false","false","Portland, Oregon","77947","KATU News",,"false","https://pbs.twimg.com/profile_images/900056981695643648/rj-SwZwH_normal.jpg","","298748","https://twitter.com/KATUNews","user","https://x.com/KATUNews","KATUNews",,,"A woman who was fired by the Federal Emergency Management Agency (FEMA) after instructing workers to avoid the homes of President-elect Donald Trump’s Florida supporters revealed Monday that the agency also practiced “avoidance” in the Carolinas.

https://t.co/YWHcPuDK65","Tue Nov 12 19:00:25 +0000 2024"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/55060090/1671052038","Wed Jul 08 22:59:13 +0000 2009","A news center for the left. I say bad things! Parody, Satire, and News! @realTuckFrumper everywhere. Send all love/hate mail to: realtuckfrumper@gmail.com",,,,,,,,,,,,,,,,,,,,,"0","283933","295272","127063","true","55060090","true","false","false","Witness Protection","13816","#TuckFrump","1862043411512991880","false","https://pbs.twimg.com/profile_images/1603134556587974656/hvRUosxG_normal.jpg","","908892","https://twitter.com/realTuckFrumper","user","https://x.com/realTuckFrumper","realTuckFrumper",,,"'MAGA backlash': Trump supporters reportedly triggered by news of Cabinet pick https://t.co/SYf8TDARiR","Tue Nov 12 18:51:26 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/2478913525/1699501245","Mon May 05 22:14:33 +0000 2014","I love God, my family, & my country. Founder & President of @texyouthsummit, Speaker, Author, Educator, Former Congressional Candidate and Consultant",,,,,,,,,,,,,,,,"linktr.ee/Christiancolli…","https://linktr.ee/Christiancollins","0","23","https://t.co/UnbkXkZtBA","0","3739","17031","1241","true","2478913525","true","false","false","Texas, USA","717","Christian Collins",,"false","https://pbs.twimg.com/profile_images/1726745730444881920/vTm9StLW_normal.jpg","","3280","https://twitter.com/CollinsforTX","user","https://x.com/CollinsforTX","CollinsforTX",,,"They raided her home.

They tried to put her husband in prison.

They compared her supporters to Nazis.

Why would Melania Trump want to have tea with Jill Biden?","Tue Nov 12 18:50:32 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/407013776/1657550005","Mon Nov 07 14:22:19 +0000 2011","Semafor congressional bureau chief, former Politico. Photo by @frankthorp",,,,,,,,,,,,,,,,"semafor.com/newsletters/pr…","https://www.semafor.com/newsletters/principals","0","23","https://t.co/GBe2hwelPW","0","8","143253","2500","true","407013776","true","false","false","A hallway in the Capitol.","1727","Burgess Everett",,"false","https://pbs.twimg.com/profile_images/1398278190125273097/OK5xEDkL_normal.jpg","","55774","https://twitter.com/burgessev","user","https://x.com/burgessev","burgessev",,,"Please, I beg of you, look at the raw vote numbers in the presidential and Senate races before drawing a big conclusion about split ticket voting. In several of the states Trump won, enough of his supporters ignored the GOP candidate to provide the Dem a winning margin","Tue Nov 12 18:46:38 +0000 2024"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/1828562649149513728/1724888722","Tue Aug 27 22:38:39 +0000 2024","I am a woman of God. I'm still a sinner but I am His. MAGA to the end! TRUMP 24",,,,,,,,,,,,,,,,,,,,,"0","7254","1176","1709","false","1828562649149513728","true","false","false","Yucca Valley, CA","105","Victoria Speakman",,"false","https://pbs.twimg.com/profile_images/1833923850616418304/Z2WA7an6_normal.jpg","","3757","https://twitter.com/Sp89647Victoria","user","https://x.com/Sp89647Victoria","Sp89647Victoria",,,"Well, ya see...Trump supporters are normal people. We don't shave our heads and tattoo blue diaper pins on our faces to show how we Feel. Feelings are not Facts.  We don't attack people or CHILDREN if we don't agree with them. We listen. We reason. And then we make a decision. We don't make a scene, screaming obscenities and racial slurs to get our way. We get that emotional when a family member or even a random soldier dies so that you can be as batshit crazy as you want. That's on you. But THAT is why we cry when war hawks send children to die so they can make money, or someone destroys a child's innocence, or Race baiting causes unnecessary death and suffering, whatever Color they are. We love everyone, but there are standards of behavior that must be maintained. Do you think that 4 more yrs of destruction and mayhem because you lost an election helps ANYONE in our country, or does it just make life miserable for the people (fellow Americans) that you hate in your heart? People don't see us, because we are getting on with our lives! Going to work, going to LOOK for work. Taking care of family. There really is no time for nonsense like what the Dems are doing. Get over it, you lost. Better luck next time.","Tue Nov 12 18:33:34 +0000 2024"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/59643287/1722556902","Fri Jul 24 00:51:34 +0000 2009","Investor | Board Member | Big Data Pioneer | Intel Ops | CIA/NSA Contractor/Whistleblower | CRE | Philanthropist | Healthcare M&A @ Greenlaw",,,,,,,,,,,,,,,,"mypatriotsupply.com/?_ef_transacti…","https://www.mypatriotsupply.com/?_ef_transaction_id=&oid=1&affid=44","0","23","https://t.co/U7r25Q943c","0","9458","226834","13415","false","59643287","true","false","false","Newport Coast, CA 92657","13344","Tony Seruga","1724856698052239537","false","https://pbs.twimg.com/profile_images/1856818755843887109/_hUqlb3i_normal.jpg","","37034","https://twitter.com/TonySeruga","user","https://x.com/TonySeruga","TonySeruga",,,"FEMA Deliberately Neglected Trump Supporters

FEMA announced the firing of a former official who directed her team to avoid disaster-zone homes with Trump signs Saturday, shining a light on how supposedly apolitical government organizations have become weaponized against Republicans.

The official, 39-year-old Marn’i Washington, instructed employees to “Implement best practices” including “Avoid[ing] homes advertising Trump.”

""This is a clear violation of FEMA's core values & principles to help people regardless of their political affiliation,"" agency administrator Deanne Criswell wrote on X. “This type of behavior and action will not be tolerated at FEMA and we will hold people accountable if they violate these standards of conduct.""

Florida’s division of emergency management is launching an investigation into the issue.

https://t.co/Y0spd3a4VO","Tue Nov 12 18:30:18 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/781639819600490500/1620649459","Thu Sep 29 23:40:29 +0000 2016","Biden the Dummy: ""I'm going to raise your taxes"" Biden Supporters: ""Awesome!"" 
DUMBEST PEOPLE ON EARTH!! 
 #MAGA",,,,,,,,,,,,,,,,,,,,,"0","169092","213146","93403","true","781639819600490500","true","false","false","Ft. Lauderdale Fl","4783","The Nasty Italian🍷🇺🇸 🇮🇹","1303679740428070918","false","https://pbs.twimg.com/profile_images/1564251689317810179/fZP-2Zsz_normal.jpg","","60503","https://twitter.com/sayitnspinit","user","https://x.com/sayitnspinit","sayitnspinit",,,"Kamala Harris supporters calling MAGA a cult are shaving their heads and mutilating themselves because Trump won.

Weird 🥴","Tue Nov 12 18:29:37 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/1663701168839872512/1685493804","Wed May 31 00:17:33 +0000 2023","Want to take back OUR country? JOIN ME 🇺🇸 Donald Trump won🥇Proud Patriot. Pro Elon Musk (parody)",,,,,,,,,,,,,,,,,,,,,"0","199730","797894","431","false","1663701168839872512","true","false","false","TURN ON NOTIFICATIONS 🔔","6972","Marjorie Taylor Greene Press Release (Parody)","1827132389187039676","false","https://pbs.twimg.com/profile_images/1663703753785229313/k146s5eP_normal.jpg","","88295","https://twitter.com/MTGrepp","user","https://x.com/MTGrepp","MTGrepp",,,"HOLY SH*T 🚨 Florida's Attorney General will be investigating FEMA skipping Trump supporters’ homes after Hurricanes hit

Anyone involved should get 10 years minimum in prison. This is unacceptable https://t.co/V3qJArv5RG","Tue Nov 12 18:14:07 +0000 2024"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/89669859/1586945462","Fri Nov 13 10:21:42 +0000 2009","Founder of Afghan Peace Watch. Formerly with The Wall Street Journal.",,,,,,,,,,,,,,,,,,,,,"0","47047","244939","747","true","89669859","true","false","false","🇦🇫 🇺🇸","3737","Habib Khan","1605565519033008129","false","https://pbs.twimg.com/profile_images/1620234236975357953/0cDZ3Ohq_normal.jpg","","37136","https://twitter.com/HabibKhanT","user","https://x.com/HabibKhanT","HabibKhanT",,,"Most Afghans see Trump’s new NSA, who has served in Afghanistan as a nightmare for the Taliban and their supporters in Rawalpindi.

 https://t.co/DO3819sGQr","Tue Nov 12 18:00:24 +0000 2024"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/1398376668192985091/1684782698","Fri May 28 20:32:44 +0000 2021","Florida's Voice is dedicated to bringing honest political reporting to Florida, minus the mainstream talking points.",,,,,,,,,,,,,,,,"flvoicenews.com","https://flvoicenews.com/","0","23","https://t.co/12byZad7W7","0","271","103737","115","true","1398376668192985091","true","false","false","Florida","4200","Florida’s Voice","1862587609760817215","false","https://pbs.twimg.com/profile_images/1515076375836868608/ECFKdxIz_normal.jpg","","27880","https://twitter.com/FLVoiceNews","user","https://x.com/FLVoiceNews","FLVoiceNews",,,"BREAKING: Florida @AGAshleyMoody says Florida will continue investigating FEMA discriminating against the homes of Trump supporters

""Rest assured, we will not wait for Biden-Harris to police themselves. Florida will be investigating this scandal."" https://t.co/2edI1yHY63","Tue Nov 12 17:51:32 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/179245596/1614460996","Mon Aug 16 21:34:34 +0000 2010","A lawyer and author but more impressively, described by progressive media TITAN Matt Labash as “Rush Limbaugh’s even oilier and less-talented little brother.”",,,,,,,,,,,,,,,,"davidlimbaugh.com","http://davidlimbaugh.com/","0","23","https://t.co/0NoSJgI9N2","0","14169","456355","3427","true","179245596","true","false","false","","2212","David Limbaugh",,"false","https://pbs.twimg.com/profile_images/1436103710887788549/cl_OqaTG_normal.jpg","","120712","https://twitter.com/DavidLimbaugh","user","https://x.com/DavidLimbaugh","DavidLimbaugh",,,"One point that should be addressed. I often see Never Trumpers sneerily deriding Trump supporters as caring about nothing but ""owning the libs."" You've always been wrong about this being the prime motivator. What we want is to restore America's greatness. Period.

It's constructive, not vindictive. You are projecting your own hatred, negativity and bitterness. We're not bitter; we're elated. Yes, some are relishing the left's meltdown (and that's justifiably amusing) but we support Trump because we believe -- now more than ever -- that he can/will deliver in big ways.","Tue Nov 12 17:51:20 +0000 2024"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/1520042921344610304/1726457211","Fri Apr 29 14:10:59 +0000 2022","Online Political Commentator -             TikTok: https://t.co/rqtp9nuFoE","tiktok.com/@thedoghouseta…","https://www.tiktok.com/@thedoghousetalk","51","74","https://t.co/rqtp9nuFoE",,,,,,,,,,,"linktr.ee/TheDogHouseShow","https://linktr.ee/TheDogHouseShow","0","23","https://t.co/jarWfAc3Vy","0","6526","1385","197","false","1520042921344610304","true","false","false","","771","Dog House Show",,"false","https://pbs.twimg.com/profile_images/1520043370642608132/52PpFbyt_normal.jpg","","8053","https://twitter.com/Dog_House_Show","user","https://x.com/Dog_House_Show","Dog_House_Show",,,"@atrupar What a surprise…A Trump sycophant mimicking Trump’s policy positions. They are not loyal to the country but to the man in charge.","Tue Nov 12 15:13:58 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/1560341081576939524/1681050926","Thu Aug 18 19:01:35 +0000 2022","It’s always darkest just before the dawn. MARRIED.. No Dms.",,,,,,,,,,,,,,,,,,,,,"0","36288","746336","1907","true","1560341081576939524","true","false","false","","9518","Insurrection Barbie","1847089954448724147","false","https://pbs.twimg.com/profile_images/1842740427872522240/X0Sggcwq_normal.jpg","","411299","https://twitter.com/DefiyantlyFree","user","https://x.com/DefiyantlyFree","DefiyantlyFree",,,"Lots of stories coming out about people in the government no one elected questioning Trump’s vision and policy decisions. 

No one elected them. We need to end the reign of terror from the administrative state.","Tue Nov 12 15:12:54 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/15739391/1729618445","Tue Aug 05 18:05:40 +0000 2008","Husband, father of three. Commentary Editor for @dcexaminer.
Author of Sex and the Citizen: https://t.co/XzvZc71owz","amazon.com/dp/1637589514","https://www.amazon.com/dp/1637589514","92","115","https://t.co/XzvZc71owz",,,,,,,,,,,,,,,,"0","24490","11985","2145","true","15739391","true","false","false","Washington, DC","737","Conn Carroll","1848696104252281196","false","https://pbs.twimg.com/profile_images/1591173703500529688/FoFSA6BO_normal.jpg","","35388","https://twitter.com/conncarroll","user","https://x.com/conncarroll","conncarroll",,,"“We cannot afford to coronate someone who will push massive spending bills at the end of every year while sabotaging Donald Trump’s policy agenda,"" @BasedMikeLee 
https://t.co/wlUWweOjrF","Tue Nov 12 15:07:01 +0000 2024"
